apply_link,title,company,fetched_date
https://in.linkedin.com/jobs/view/technical-program-manager-service-provider-partnership-and-management-at-google-4408925712,"technical program manager, service provider partnership and management",google,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/delivery-leader-l1-at-wipro-4418697433,delivery leader l1,wipro,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/lead-delivery-manager-at-heaptrace-technology-4417610176,lead delivery manager,heaptrace technology,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/chief-executive-officer-4419008291,chief executive officer,kria habitats,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/chief-executive-officer-at-mir%c3%b3r-4417901304,chief executive officer,mirór,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/chief-executive-officer-ceo-at-weekday-yc-w21-4417648080,chief executive officer (ceo),weekday (yc w21),2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/managing-director-at-valkyrie-people-consulting-4418940245,managing director,valkyrie people consulting,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/business-head-at-meolaa-4417587991,business head,meolaa,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/country-head-ctc-upto-80-lpa-at-talentiser-4418578549,country head- ctc upto 80 lpa,talentiser,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/chief-financial-officer-at-xpedeon-4417633124,chief financial officer,xpedeon,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/senior-manager-data-science-and-machine-learning-at-crunchyroll-4271548753,"senior manager, data science and machine learning",crunchyroll,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/head-of-applied-ai-at-incommon-4419187443,head of applied ai,incommon,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/sr-agentic-ai-engineer-at-persistent-systems-4419811015,sr. agentic ai engineer,persistent systems,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/assistant-manager-ai-ml-data-science-at-kpmg-india-4420613171,"assistant manager - ai ml,data science",kpmg india,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/senior-data-analyst-bangkok-based-relocation-provided-at-agoda-4410546295,"senior data analyst (bangkok based, relocation provided)",agoda,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/mis-lead-handling-and-data-analyst-internship-in-navi-mumbai-navi-mumbai-mumbai-dombivli-navi-mumbai-belapur-mumbai-navi-mumbai-vashi-navi-mumbai-thane-mumbai-at-bnm-business-solutions-llp-4418691507,"mis- lead handling and data analyst internship in navi mumbai, navi mumbai, mumbai, dombivli, navi mumbai, belapur, mumbai, navi mumbai, vashi navi mumbai, thane, mumbai",bnm business solutions llp,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/mis-lead-handling-and-data-analyst-internship-in-navi-mumbai-navi-mumbai-mumbai-dombivli-navi-mumbai-belapur-mumbai-navi-mumbai-vashi-navi-mumbai-thane-mumbai-at-bnm-business-solutions-llp-4418905402,"mis- lead handling and data analyst internship in navi mumbai, navi mumbai, mumbai, dombivli, navi mumbai, belapur, mumbai, navi mumbai, vashi navi mumbai, thane, mumbai",bnm business solutions llp,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/technology-and-innovation-data-analytics-manager-at-riveron-india-4399645864,technology and innovation - data analytics manager,riveron india,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/technology-and-innovation-finance-analytics-manager-at-riveron-india-4399643845,technology and innovation - finance analytics manager,riveron india,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/manager-supply-chain-digital-advanced-analytics-coe-at-the-lubrizol-corporation-4418252885,"manager, supply chain digital & advanced analytics coe",the lubrizol corporation,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/senior-manager-finance-at-enterprise-bot-4417214096,senior manager - finance,enterprise bot,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/senior-finance-manager-at-brick-bolt-4418562525,senior finance manager,brick & bolt,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/senior-manager-financial-reporting-controllership-at-clear-4419162183,senior manager - financial reporting & controllership,clear,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/senior-manager-%e2%80%93-investor-relations-strategic-finance-at-meesho-4416803618,senior manager – investor relations & strategic finance,meesho,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/sr-director-head-of-finance-india-south-asia-at-visa-4420467479,"sr. director, head of finance - india & south asia",visa,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/head-of-finance-governance-site-services-at-a-p-moller-maersk-4402248989,"head of finance, governance & site services",a.p. moller - maersk,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/regional-finance-head-4420364901,regional finance head,fmcg industry,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/fp-a-manager-at-ecolab-4389924264,fp&a manager,ecolab,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/manager-sr-manager-finance-at-aristok-technologies-4419061514,manager/ sr. manager - finance,aristok technologies,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/fp-a-manager-at-ecolab-4389922345,fp&a manager,ecolab,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/manager-hrbp-at-coindcx-4409959587,manager - hrbp,coindcx,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/bcg-x-apac-recruiting-manager-at-boston-consulting-group-bcg-4419078805,bcg x apac recruiting manager,boston consulting group (bcg),2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/ibm-expert-labs-ibm-verify-identity-and-access-management-iam-senior-consultant-at-ibm-4408800821,ibm expert labs - ibm verify - identity and access management (iam) senior consultant,ibm,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/manager-bas-cyber-ot-security-pune-at-bdo-india-4420289930,manager-bas cyber-ot security-pune,bdo india,2026-05-29T08:24:45.053284Z
https://in.linkedin.com/jobs/view/business-strategy-analyst-bangkok-based-relocation-provided-at-agoda-4410552073,"business strategy analyst (bangkok based, relocation provided)",agoda,2026-05-29T08:24:45.053284Z
